responseid,recordeddate,duration,q1_opcao,q1_nota,q2,plataforma,pesquisa,referer,di_device_type,pubaccid,list_id,category_id,intercept_show_phone,intercept_adview_buyer_sent_msg,intercept_chatlist_buyer_sent_msg,intercept_user_clicked_on_adreply,dt
R_2SknZXYInWbIJRf,2021-12-07T16:46:07.416Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,cc123957-9f81-403f-a4c8-93dfdfb594b4,962187444,3060,,Sim,,,2022-02-15
R_31sniDBO1rlNPlg,2021-12-08T17:01:15.988Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,9107a9d7-3ae3-409e-ab18-5aac809ce00b,indefinido,indefinido,,,Sim,,2022-02-15
R_3rO5bT01rYzlYFO,2021-12-08T17:02:03.928Z,31,É muito bom negociar na OLX,4,"Alcança muitas pessoas
",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,2708e97a-2ef4-4781-bd78-ed5beacdc8b1,indefinido,indefinido,,,Sim,,2022-02-15
R_qKN6997fMuZwKWt,2021-12-08T17:02:11.474Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,09cbee30-7167-48f0-8401-9bb4ebc97b90,indefinido,indefinido,,,Sim,,2022-02-15
R_3ltYvjJR9o8qIhH,2021-12-08T17:02:26.136Z,25,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,c25c19e5-be08-45f1-802a-032b11ae790f,indefinido,indefinido,,,Sim,,2022-02-15
R_305KrjXWk6ggMh4,2021-12-08T17:02:29.872Z,17,"É ruim, tenho dificuldade",2,muito produto sem preço,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,9ab11452-4aa6-4930-9711-517ffed7d0e2,indefinido,indefinido,,,Sim,,2022-02-15
R_2pJNA5bhsUgWta2,2021-12-08T17:02:40.672Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,6e2b73cb-8d74-4c01-8266-9a638fb31c27,indefinido,indefinido,,,Sim,,2022-02-15
R_2wjhdwgUYCXuOkI,2021-12-08T17:03:02.137Z,13,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,ea77bd36-7a2b-444e-b77b-151423e95704,indefinido,indefinido,,,Sim,,2022-02-15
R_pEHCup0H7zVwQOl,2021-12-08T17:03:06.465Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,a79c304f-aa34-42b4-92f5-4b5763c04ff4,indefinido,indefinido,,,Sim,,2022-02-15
R_2X4fgvYqJZ7gEQs,2021-12-08T17:03:06.797Z,12,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,67b626c1-a591-4714-b8b8-9c59056efe1b,indefinido,indefinido,,,Sim,,2022-02-15
R_3sgD9SrETUdggkE,2021-12-08T17:03:27.072Z,9,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,5ef17a93-a15c-44b1-b9a7-b169046f4910,indefinido,indefinido,,,Sim,,2022-02-15
R_R8E0xrm0Q4kM30B,2021-12-08T17:07:55.755Z,35,"É péssimo, nunca consigo fechar negócio",1,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,4a32729a-d534-44df-93f8-b2520b9383bd,indefinido,1020,Sim,,,,2022-02-15
R_6x3BGAWRs81TaXD,2021-12-08T17:11:17.510Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,0b751a25-51a8-455e-9b5b-653dd9eac46a,indefinido,7060,Sim,,,,2022-02-15
R_OIM6kM1enKnC8Br,2021-12-08T17:11:50.983Z,18,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,b0022fc3-7913-4470-a6a2-632f893e5920,936215717,1100,,Sim,,,2022-02-15
R_3fuVkcVULi9Jir7,2021-12-08T17:12:25.768Z,14,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,370fc62c-e6a5-4c03-af3a-bd9c3fab879f,966491757,5040,,Sim,,,2022-02-15
R_3F5nV9CUoIbxWd9,2021-12-08T17:18:07.791Z,92,É muito bom negociar na OLX,4,"sim ,, olx é um exelente site de busca de compra e venda o melhor .. mas é presciso combater os golpes ,,, e nós vamos ajudar ... vendi meu carro pela olx  agora inha vez de ajudar a plataforma ",Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,6d859493-b3c4-4b85-a890-f6482ea1777e,indefinido,2060,Sim,,,,2022-02-15
R_3rILPRIukfZJZDM,2021-12-08T17:22:07.279Z,23,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,e449d0f9-8f01-4671-a99d-1394d6676310,959163770,1020,,Sim,,,2022-02-15
R_3IXmWxnQAAnHTt7,2021-12-08T17:23:48.426Z,25,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,620fb341-5718-4f89-97b7-72d9036e93d8,indefinido,1100,Sim,,,,2022-02-15
R_9p4hviHB82LCcKt,2021-12-08T17:31:40.201Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,e18bd43a-504b-4691-9a17-7a28972be09a,indefinido,2020,Sim,,,,2022-02-15
R_r0ecdsPZrRcuLSN,2021-12-08T17:31:57.798Z,186,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,desktop,c04c3424-a811-44eb-a865-859c02b7b6a4,indefinido,2020,Sim,,,,2022-02-15
R_3fdaNbXSNi64JTq,2021-12-08T17:32:04.372Z,16,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://es.olx.com.br/,desktop,bdda21af-2866-4cc4-aa6f-5694b892c2a6,indefinido,1020,Sim,,,,2022-02-15
R_RqtW9aQgTen7uQF,2021-12-08T17:34:32.951Z,45,"É péssimo, nunca consigo fechar negócio",1,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,f94f024d-c8b3-4611-91c9-4ec76910cba8,indefinido,2020,Sim,,,,2022-02-15
R_2dtOLykvGmIio8J,2021-12-08T17:41:37.407Z,94,"É ruim, tenho dificuldade",2,"Muito picareta vendendo financiamento e anunciando carro que não existe.
Precisaria fazer um filtro melhor
Colocar opção de freios abs para carros
Se colocar algo no filtro, apresentar somente o que a pessoa marcou, se coloco carro com ar e direção ele apresenta carros somente com um dos itens.
Precisa melhorar os filtros como é da Webmotors
Além de tentar mitigar tanto picareta que não tem o carro para vender",Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,166a202b-9991-4f42-bb54-7c5ccbf3652e,indefinido,2020,Sim,,,,2022-02-15
R_1jTguLzLF6XZoYZ,2021-12-08T17:49:27.359Z,21,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://pr.olx.com.br/,desktop,6a8ded01-0354-439a-8b7f-5b04d2cf6b43,961395827,2020,,Sim,,,2022-02-15
R_3kFAvOCYmzaJCZC,2021-12-08T17:49:27.370Z,21,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,b36a82d2-e1a6-4178-819a-e95497c75243,indefinido,1040,Sim,,,,2022-02-15
R_8dzgxNrbbuAAkmJ,2021-12-08T18:00:52.809Z,16,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,3c27cb9e-2a26-4ec1-ad51-f8b5f6578707,965840507,3060,,Sim,,,2022-02-15
R_1qb5gFe8XAlJl0u,2021-12-08T18:22:02.886Z,14,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,5e27b643-c437-4d20-a7b0-9d091ff199ac,964491390,5040,,Sim,,,2022-02-15
R_1lp2FO3gVk0NOss,2021-12-08T18:22:11.703Z,15,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,9fb35fdf-bf23-4e6d-9576-a2d8f8a8c876,966500233,1020,,Sim,,,2022-02-15
R_1pDqrK8wAy7hzPR,2021-12-08T18:24:19.824Z,13,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,c654330e-f8cb-4299-90ba-8b12c9add732,964113677,1020,,Sim,,,2022-02-15
R_wZuaCLieuMpyPHX,2021-12-08T18:30:46.473Z,33,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,3eba5bf1-5a86-4829-81ee-fb123cdd19b3,964540547,2040,,Sim,,,2022-02-15
R_1OBK3B6iVb25XY4,2021-12-08T18:35:11.923Z,16,"É ruim, tenho dificuldade",2,Demoram mto pra responder.,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,1df50763-976a-4a21-b2c4-b44d2bff08d0,966326577,3040,,Sim,,,2022-02-15
R_wQNSh9k5hMD4c4V,2021-12-09T19:01:22.928Z,11,"É boa, consigo negociar",3,top,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,5b2d8705-a1aa-4dd5-ade5-1646a9a3db25,indefinido,indefinido,,,Sim,,2022-02-15
R_3oGxujKZIuJlRgD,2021-12-09T19:02:25.284Z,27,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,mobile,1b0d0520-8c4c-4dfa-9098-83a6f1741b18,indefinido,1100,Sim,,,,2022-02-15
R_31yJ4u1FAgIRxs0,2021-12-09T19:03:02.957Z,7,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,4b7a0795-d7c7-4bd4-b82e-a384824bbc11,indefinido,indefinido,,,Sim,,2022-02-15
R_w7P7t2Jxyum1AKB,2021-12-09T19:03:10.814Z,8,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,07ee54b0-82b5-41be-b152-64e8efa63366,indefinido,indefinido,,,Sim,,2022-02-15
R_bmGUHDSrKhmhMkx,2021-12-09T19:03:21.615Z,5,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,4e80a75f-3e20-454b-8c14-c6efbb976458,indefinido,indefinido,,,Sim,,2022-02-15
R_2S7aMGvSchjt1uq,2021-12-09T19:03:23.440Z,9,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,43118246-3dd1-4040-b533-8ec71587f5e7,indefinido,indefinido,,,Sim,,2022-02-15
R_9FAAkTahGD49HvH,2021-12-09T19:03:51.126Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,f752f6fc-d105-4569-94b5-0d6499bd3708,indefinido,indefinido,,,Sim,,2022-02-15
R_aXlxprht7RSg5wt,2021-12-09T19:03:59.679Z,37,"É boa, consigo negociar",3,"muitos clientes não tem colocado número de telefone e n respondem chat, notificar o cliente via e-mail quando chegar mensagem ao mesmo
",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,b5e30163-3e1a-4fb0-af66-1fa50d0acd1f,indefinido,indefinido,,,Sim,,2022-02-15
R_3HGHTr0hiph9SAg,2021-12-09T19:04:07.910Z,16,É muito bom negociar na OLX,4,otimo site,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,93374d93-cc7b-4ea8-a941-93c3bcb861bd,indefinido,indefinido,,,Sim,,2022-02-15
R_3qdrEhrq4ZE1LzN,2021-12-09T19:04:28.554Z,22,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,641403cc-d3f8-431e-bdc4-4fcbe85d1019,indefinido,10040,Sim,,,,2022-02-15
R_3HZc1CrcMl4jXnB,2021-12-09T19:04:56.175Z,54,"É ruim, tenho dificuldade",2,"as pessoas demoram demais pra retirar os anúncios, nunca respondem e quando respondem dizem que ja venderam, muito ruim isso.",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,6d36e34b-1b68-4bcb-bcab-2460608cc989,indefinido,indefinido,,,Sim,,2022-02-15
R_eo21ruCax6Wu4Ol,2021-12-09T19:04:59.764Z,12,É muito bom negociar na OLX,4,.......................,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,cd40336a-93f4-4960-aef9-933d87f25bd5,indefinido,indefinido,,,Sim,,2022-02-15
R_3PvNZGDwNPBKVVf,2021-12-09T19:18:12.748Z,27,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,a65eb852-9e09-4251-b747-035809e5a038,indefinido,2020,Sim,,,,2022-02-15
R_2zioCRR45vgdjn6,2021-12-09T19:19:07.754Z,16,É muito bom negociar na OLX,4,BOM,Web,OLX_Buyer_Negotiation,https://pr.olx.com.br/,desktop,6b72d619-95d3-4e78-b166-dc89eea2064c,966558840,2020,,Sim,,,2022-02-15
R_2D64zBq1BO2yAvh,2021-12-09T19:22:39.958Z,14,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,7da9a54c-370c-4ab1-95dc-1f43d56e73dc,959157425,2020,,Sim,,,2022-02-15
R_3JtjbJTvGGZ1nTy,2021-12-09T19:33:20.393Z,9,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://ma.olx.com.br/,desktop,e0e129fd-6f80-4eec-b434-5da73d5b370e,indefinido,3060,Sim,,,,2022-02-15
R_3J7NyUhJUZIq3iN,2021-12-09T19:36:34.829Z,30,É muito bom negociar na OLX,4,"ta sendo incrivel, so falta os retornos da minha divulgação",Web,OLX_Buyer_Negotiation,https://ma.olx.com.br/,desktop,35eaf39c-84ba-46f0-8233-8c16a41af8d6,indefinido,7060,Sim,,,,2022-02-15
R_AyZj5Bh7SONV89r,2021-12-09T19:45:28.608Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,desktop,4915d69f-7f92-4ade-86ca-7735b55206f7,indefinido,1020,Sim,,,,2022-02-15
R_1C28XjAlhfhJDUw,2021-12-09T20:02:41.824Z,17,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,171dd003-e965-4d62-8ce5-e534aa1dc157,960731878,5040,,Sim,,,2022-02-15
R_278xQyuh35cLcaT,2021-12-09T20:16:50.815Z,61,É muito bom negociar na OLX,4,"Trabalho com a OLX e as informações, estão sempre bem mastigadas, é muito bom para encontrar o veículo especifico ",Web,OLX_Buyer_Negotiation,https://pr.olx.com.br/,desktop,8dc87774-553f-454c-abec-0f742f3a589a,indefinido,2020,Sim,,,,2022-02-15
R_33pd2PjYS3hoGfi,2021-12-09T20:30:10.768Z,18,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,desktop,740810c9-569b-4266-b7be-025b7bb1231c,966258912,3060,,Sim,,,2022-02-15
R_3OkUaHdtTyPDSdV,2021-12-09T20:50:46.352Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,d1f02b3e-dc70-42b6-af76-c2752330e355,962264146,2020,,Sim,,,2022-02-15
R_3g6KpNnf7CTLkFu,2021-12-09T20:55:35.905Z,18,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,mobile,cff5a6f4-de80-4edf-bc04-ff8567654a95,indefinido,5020,Sim,,,,2022-02-15
R_1Hd5XI5eoI9zhdf,2021-12-09T21:01:10.653Z,29,"É péssimo, nunca consigo fechar negócio",1,RIDICULO CHEIO DE CORRETOR DE CONSORCIO FAZENDO ANUNCIO FAKE... DESANIMA ,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,f29dab1c-3115-420e-a981-5f3f813dac99,indefinido,undefined,Sim,,,,2022-02-15
R_2zOPmeoBrtb6zSA,2021-12-09T21:08:39.661Z,10,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,edfc0cbe-2e44-4b23-8676-c94fde66a651,indefinido,1040,Sim,,,,2022-02-15
R_2BxsY3sGhhTaeZ1,2021-12-09T21:12:46.650Z,22,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,mobile,0d117293-fa41-466e-8fe8-1368c9e8aec7,961965032,2020,,Sim,,,2022-02-15
R_3PavOlQw6V4ZCAT,2021-12-09T21:26:35.138Z,16,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,e8ade9ac-cc96-4503-8046-d105bd9d00fb,963934250,2020,,Sim,,,2022-02-15
R_2WMQtTX4uiswBSY,2021-12-09T21:45:53.754Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,191fb63e-3ea2-48ac-a76b-822b384f9fee,961522224,3060,,Sim,,,2022-02-15
R_2AEVHIViZMrhF1T,2021-12-09T22:19:45.239Z,14,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,6e52791f-af0f-4e66-8b62-e0965a4995b2,942906084,1040,,Sim,,,2022-02-15
R_cRPlqhSEWS2gj3b,2021-12-09T22:49:31.260Z,134,"É boa, consigo negociar",3,Todo cuidado ao marca com alguém. Teste o produto. Até agora fiz bons negócios ,Web,OLX_Buyer_Negotiation,https://al.olx.com.br/,mobile,a886477f-50ab-463d-b8e3-9855eb7636c8,966799082,3080,,Sim,,,2022-02-15
R_20ViLojvGTWwIXy,2021-12-10T21:15:02.356Z,19,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,832c1f5d-dde8-44c1-b8af-eaaccc970676,indefinido,indefinido,,,Sim,,2022-02-15
R_Y4c74V3OElGk6Fb,2021-12-10T21:21:30.943Z,18,É muito bom negociar na OLX,4,Muito pratico !,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,c27433f1-ed6b-4572-af35-1e527449c23d,indefinido,2060,Sim,,,,2022-02-15
R_1CjuSdqeR7YP62j,2021-12-10T21:24:06.721Z,19,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,ce95c444-f8fa-4155-8cf9-f09a14d16792,indefinido,3020,Sim,,,,2022-02-15
R_2asjGl6yNY4vE7f,2021-12-10T21:26:45.838Z,17,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://pb.olx.com.br/,desktop,507eebbb-7b16-4d60-ab92-e81a67e9db4d,indefinido,1020,Sim,,,,2022-02-15
R_3ps6fKr0H1UWEKa,2021-12-10T21:35:46.058Z,33,"É boa, consigo negociar",3,"Estou esperando ainda.
",Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,4f8d9415-74fc-4034-875f-20a7cd181a82,960911752,5080,,Sim,,,2022-02-15
R_2aWDK88yIixhtWs,2021-12-10T21:46:03.306Z,39,"É boa, consigo negociar",3,sempre acho que quero aqui,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,c5d9e148-9631-45f7-9126-d17b0fa96386,indefinido,2101,Sim,,,,2022-02-15
R_21AQIZf49XQdDYW,2021-12-10T21:47:37.203Z,28,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,8d144383-014b-429a-b23d-206f5c45c606,967526543,2020,,Sim,,,2022-02-15
R_2OGu3KCQj3ciA8L,2021-12-10T21:48:17.016Z,59,"É boa, consigo negociar",3,"Excelente plataforma. Minha vida mudou depois que posso fazer propostas no chat. Porém ainda sinto falta de alguns recursos
",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,9c913c3f-67a3-48b8-9402-bdf534aebb4b,indefinido,indefinido,,,Sim,,2022-02-15
R_2BsoQKfoMaCwngt,2021-12-10T21:55:21.570Z,69,É muito bom negociar na OLX,4,muito bom para negociar  com outros...,Web,OLX_Buyer_Negotiation,https://rn.olx.com.br/,desktop,d8c7c9f7-3ad0-4251-af35-c139ee130542,967139906,1020,,Sim,,,2022-02-15
R_C7Vmmsg7E2DFvDr,2021-12-10T22:07:10.143Z,14,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,desktop,9585d3b6-78cb-4330-9891-6af78e896405,indefinido,3040,Sim,,,,2022-02-15
R_32UWP6Z5wY76onu,2021-12-10T22:13:17.067Z,24,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,bb46dcd3-bb28-431a-b1b0-7da7cab879ca,966750875,1020,,Sim,,,2022-02-15
R_1OJp9exk40lLjSV,2021-12-10T23:01:22.401Z,50,"É boa, consigo negociar",3,"O serviço de mensagens está bom, mas a postagem/edição de anúncios e os serviços automatizados do site podem melhorar muito.",Web,OLX_Buyer_Negotiation,https://al.olx.com.br/,desktop,4516025e-132e-4d7d-8d38-ae1b929fbf6e,indefinido,3040,Sim,,,,2022-02-15
R_2tDyqcdjc0NXorh,2021-12-10T23:03:33.559Z,25,"É boa, consigo negociar",3,Esta tudo ok.,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,76b13149-6e9e-4aec-8ba6-edb42d51f0af,indefinido,indefinido,,,Sim,,2022-02-15
R_Q6V4hyJkTL78ehb,2021-12-10T23:04:36.861Z,6,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,desktop,628cba63-dc21-441d-8673-b88b36f7c558,indefinido,2020,Sim,,,,2022-02-15
R_2V2BiV5AYqEUFfT,2021-12-10T23:08:19.370Z,111,"É ruim, tenho dificuldade",2,"Os anunciantes em sua maioria não respondem chat, deveria haver uma forma de forçar o vendedor a interagir com o comprador. Da forma que é, força o comprador a buscar outros sites para fechar a compra. Pensem nisso.",Web,OLX_Buyer_Negotiation,https://es.olx.com.br/,mobile,5655ad02-32b0-41c7-abd2-b3c8450b0199,indefinido,3020,Sim,,,,2022-02-15
R_22VTtmB9b4ZrnV2,2021-12-10T23:09:41.661Z,15,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://pr.olx.com.br/,desktop,8ba86dde-34e5-45a0-a51f-09b60df888b4,956010975,3080,,Sim,,,2022-02-15
R_1yJKbo5mfa0KWTD,2021-12-10T23:13:10.124Z,150,É muito bom negociar na OLX,4,"Tem Que Tomar MUUUITO Cuidado Com o Alto Número de Estelionatários, eu Mesmo Já Fui Vitima!!!",Web,OLX_Buyer_Negotiation,https://al.olx.com.br/,desktop,4ca98ba0-ff42-4e90-a3c6-a0365112864f,indefinido,2020,Sim,,,,2022-02-15
R_3Gx4Gduw75Qcaja,2021-12-10T23:15:55.685Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,388ad2af-eb81-4420-ab56-2bf8f7030be6,indefinido,indefinido,,,Sim,,2022-02-15
R_1ePQcc9Lhu06xP5,2021-12-10T23:21:47.133Z,96,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,284c7bab-ca5b-4a1c-89bb-33faac635af1,967180515,3020,,Sim,,,2022-02-15
R_1Qi71OtEKAcSd3w,2021-12-10T23:27:38.703Z,9,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,508be4a9-6e3b-4627-9fa1-708ffe495f52,indefinido,indefinido,,,Sim,,2022-02-15
R_1qXpGHHELIOKy3m,2021-12-10T23:28:06.689Z,18,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,72f8b0c7-b267-49d1-a33c-498bb03a28b8,indefinido,indefinido,,,Sim,,2022-02-15
R_1GP6NFsWvUmJfRz,2021-12-10T23:30:14.018Z,20,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,9a4dedc8-fe82-4f0b-9567-08ed178477ba,indefinido,3020,Sim,,,,2022-02-15
R_23erwHzpeElnEBX,2021-12-10T23:32:12.095Z,7,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,7ace420d-5dfb-4152-a801-ae0e9833d69b,indefinido,indefinido,,,Sim,,2022-02-15
R_3els0DiL6MV2Efy,2021-12-10T23:39:40.823Z,25,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,09898083-6488-41f1-b986-9e78a016aa9c,indefinido,indefinido,,,Sim,,2022-02-15
R_2D2M4FiSjg7TL9f,2021-12-10T23:47:03.181Z,60,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://pa.olx.com.br/,mobile,0d6aed5b-e981-4886-bb8f-e109fd0576ab,967738137,3060,,Sim,,,2022-02-15
R_3D8wQrT2fkiFWgd,2021-12-11T00:09:42.378Z,12,"É péssimo, nunca consigo fechar negócio",1,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,mobile,e02edc1c-cb3e-4376-8d99-7d6427c013d9,967694794,2060,,Sim,,,2022-02-15
R_2b30xti67QNSQNH,2021-12-11T00:15:32.474Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,17094c13-04cb-40d7-b48d-9145eccae231,962658815,3020,,Sim,,,2022-02-15
R_1EcHO6SDPrJD6oG,2021-12-11T00:37:20.408Z,14,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,f1826919-4ae1-4c71-ae4c-6f7fe39016f3,indefinido,indefinido,,,Sim,,2022-02-15
R_3p9bAmiwToCUvT9,2021-12-11T00:49:54.180Z,17,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,05ac6090-a0a6-437b-825f-5c115e23dec3,964779823,1020,,Sim,,,2022-02-15
R_XSRDqPkpyNtzGSt,2021-12-11T01:13:33.399Z,14,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,fa2e7c8b-952c-445b-8779-e1ea394d349e,indefinido,indefinido,,,Sim,,2022-02-15
R_2uy1bXoqN3N2MLA,2021-12-11T23:08:26.779Z,8,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,09898083-6488-41f1-b986-9e78a016aa9c,indefinido,indefinido,,,Sim,,2022-02-15
R_2uxqYWj18l2a2E9,2021-12-11T23:20:14.365Z,33,É muito bom negociar na OLX,4,Sempre uso o site para fazer negócio.,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,ae75ce2b-3f82-4f86-86fa-b6ed9a14d807,indefinido,indefinido,,,Sim,,2022-02-15
R_3m8KgZ4pC8C96T8,2021-12-11T23:24:17.340Z,83,"É boa, consigo negociar",3,Estou observando muitos anúncios preparados para dar golpe,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,7de25a67-a688-487c-a92f-8f29b1f535d3,indefinido,1100,Sim,,,,2022-02-15
R_2rpRLy0TgW3mzXl,2021-12-11T23:42:11.549Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,786a03e2-4e84-4eee-a87b-249fe173b900,indefinido,indefinido,,,Sim,,2022-02-15
